Trim_ID,Make,Model,Year,Style,Trim,Body_style,Description,Rating,EPA_class,Pct_domestic_content,Origin,URL,Image,Price,Drivetrain,Engine,Engine_size_liters,Engine_size_inches,Max_horsepower,RPM_max_hp,Max_torque,RPM_max_torque,Transmission_type,Transmission_gears,CO2_emmissions,MPG_city,MPG_highway,MPG_combined,Fuel_capacity_gallons,Range_combined,Range_city,Range_highway,Wheelbase_inches,Length_inches,Width_inches,Height_inches,Ground_clearance_inches,Turning_diameter_ft,Front_wheel_size_inches,Rear_wheel_size_inches,Same_size_wheels,Seating_capacity,Cabin_volume_cubic_ft,Cargo_space_cubic_ft,GVWR_pounds,Curb_weight_pounds,Payload_capacity_pounds,Towing_capacity_pounds
419713,Subaru,Outback,2022,Subaru Outback,Outback CVT,suv,"The 2022 Outback station wagon is based on an SUV-influenced formula that Subaru has made so successful, several automakers are now imitating it.",9,Small SUV 4WD,0.5,domestic,https://www.caranddriver.com/subaru/outback/specs/2022/subaru_outback_subaru-outback_2022/419713,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/subaru_outback_subaru-outback_2022-1638149343724.jpg,28070,All Wheel Drive,Regular Unleaded H-4,2.5,152,182,5800,176,4400,CVT w/OD,8,6.1,26,33,29,18.5,536.5,481,610.5,108.1,191.3,73,66.4,8.7,36.1,17 X 7,17 X 7,TRUE,5,109,75.7,4850,3637,1213,2700
418994,Subaru,WRX,2021,Subaru WRX,WRX Manual,sedan,"The next Subaru WRX looks to revitalize the image of this rally-inspired sport compact with more power, enhanced driving dynamics, and bolder styling.",,Compact Cars,0.1875,foreign,https://www.caranddriver.com/subaru/wrx/specs/2021/subaru_wrx_subaru-wrx_2021/418994,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/subaru_wrx_subaru-wrx_2021-1637180222400.jpg,28420,All Wheel Drive,Intercooled Turbo Premium Unleaded H-4,2,122,268,5600,258,2000,Manual w/OD,6,7.6,20,27,23,15.9,365.7,318,429.3,104.3,180.9,70.7,58.1,4.9,35.4,17 X 8,17 X 8,TRUE,5,96.6,12,,3294,,
418999,Subaru,WRX STI,2021,Subaru WRX STI,WRX STI Manual,sedan,"The Subaru WRX STI is about the closest thing to a road-legal rally car, which is exciting for die-hard rally enthusiasts and exhausting for everyone else.",6.5,Compact Cars,0.1875,foreign,https://www.caranddriver.com/subaru/wrx-sti/specs/2021/subaru_wrx-sti_subaru-wrx-sti_2021/418999,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/subaru_wrx-sti_subaru-wrx-sti_2021-1638153380013.jpg,38170,All Wheel Drive,Intercooled Turbo Premium Unleaded H-4,2.5,150,310,6000,290,4000,Manual w/OD,6,9.8,16,22,18,15.9,286.2,254.4,349.8,104.3,180.9,70.7,58.1,4.9,36,19 X 8.5,19 X 8.5,TRUE,5,96.6,12,,3450,,
363822,Subaru,Tribeca,2014,Subaru Tribeca,Tribeca 3.6R Limited,suv,"The Subaru Tribeca offers a surprising amount of practicality, even if it's not especially fun to drive.",,Small SUV 4WD,0.266666667,foreign,https://www.caranddriver.com/subaru/tribeca/specs/2014/subaru_tribeca_subaru-tribeca_2014/363822,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/5805.jpg,34920,All Wheel Drive,Regular Unleaded H-6,3.6,222,256,6000,247,4400,Automatic w/OD,5,10,16,21,18,16.9,304.2,270.4,354.9,108.2,191.5,73.9,67.7,8.4,37.4,18 X 8,18 X 8,TRUE,7,133.5,74.4,5700,4253,1447,2000
412485,Tesla,Model S,2020,Tesla Model S,Model S Performance AWD,sedan,"Tesla's Model S was the first mass-market car to prove that EVs could be exciting to drive, eco-friendly, viable as daily transportation, and usable for long trips.",9,Large Cars,0.616666667,domestic,https://www.caranddriver.com/tesla/model-s/specs/2020/tesla_model-s_tesla-model-s_2020/412485,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/tesla_model-s_tesla-model-s_2020-1637248960900.jpg,93190,All Wheel Drive,Electric,,,,,,,Automatic,1,,104,104,104,,,,,116.5,196,77.3,56.9,4.6,38.8,19 X 8,19 X 8,TRUE,5,94,58.1,,4941,,
425692,Tesla,Model X,2022,Tesla Model X,Model X AWD,suv,"Based on the brand's iconic Model S sedan, the 2022 Tesla Model X SUV wows with its top-hinged rear doors and impresses with its long range.",6.5,Standard SUV 4WD,0.616666667,domestic,https://www.caranddriver.com/tesla/model-x/specs/2022/tesla_model-x_tesla-model-x_2022/425692,https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/2022-model-x-mmp-1-copy-1639085674.jpg,106440,All Wheel Drive,Electric,,,670,,,,Automatic,1,,,,,,,,,116.7,198.3,78.7,66,5.4,40.8,20 X 9,20 X 9.5,FALSE,5,,87.8,,5185,,5000
412467,Tesla,Model 3,2020,Tesla Model 3,Model 3 Standard Range Plus RWD,sedan,"Tesla has singlehandedly changed the electric-car landscape, and the 2021 Model 3 is the least expensive way to get one of these tech wonders in your driveway.",8.5,Midsize Cars,0.616666667,domestic,https://www.caranddriver.com/tesla/model-3/specs/2020/tesla_model-3_tesla-model-3_2020/412467,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/tesla_model-3_tesla-model-3_2020-1636563415468.jpg,39190,Rear Wheel Drive,Electric,,,,,,,Automatic,1,,,,,,,,,113.2,184.8,72.8,56.8,,38.8,18 X 8.5,18 X 8.5,TRUE,5,97,15,,3554,,
412745,Tesla,Model Y,2020,Tesla Model Y,Model Y Long Range AWD,suv,"The latest from Tesla is the all-electric Model Y compact SUV, which shares its platform and most of its cabin with the Model 3 sedan but has more cargo space.",7.5,Small SUV 4WD,0.616666667,domestic,https://www.caranddriver.com/tesla/model-y/specs/2020/tesla_model-y_tesla-model-y_2020/412745,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/tesla_model-y_tesla-model-y_2020-1552623759629.jpg,51190,All Wheel Drive,Electric,,,,,,,Automatic,1,,,,,,,,,113.8,187,75.6,63.9,6.6,39.8,19 X 9.5,19 X 9.5,TRUE,5,,68,5302,4416,886,
348304,Tesla,Roadster,2012,Tesla Roadster,Roadster Sport 2.5 2dr Conv Sport,convertible,"Touted to make its return to the lineup in 2023, the new Tesla Roadster picks up where the old model left off.",,Two-Seater,0.616666667,domestic,https://www.caranddriver.com/tesla/roadster/specs/2012/tesla_roadster_tesla-roadster_2012/348304,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/tesla_roadster_tesla-roadster_2012-1637264407548.jpg,130450,Rear Wheel Drive,Electric,,,288,5000,295,5100,Automatic,1,,88,90,89,,,,,92.6,155.1,,44.4,,,16 x 6.0,17 x 7.5,FALSE,2,,,,2723,,
407548,Toyota,GR 86,2020,Toyota 86,86 Manual (Natl),coupe,"With a stick shift, rear-wheel drive, and a sharply tuned suspension, the 2022 Toyota 86 is set to carry the torch as the brand's affordable sports car.",9.5,Minicompact Cars,0.282608696,foreign,https://www.caranddriver.com/toyota/gr-86/specs/2020/toyota_86_toyota-86_2020/407548,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/toyota_86_toyota-86_2020-1637251712430.jpg,28055,Rear Wheel Drive,Premium Unleaded H-4,2,122,205,7000,156,6400,Manual w/OD,6,7.4,21,28,24,13.2,316.8,277.2,369.6,101.2,166.7,69.9,50.6,4.9,36.1,17 X 7,17 X 7,TRUE,4,76.5,6.9,,2776,,
415701,Toyota,Tacoma,2021,Toyota Tacoma,Tacoma 2WD SR Access Cab 6' Bed I4 AT (Natl),pickup,The next-generation Toyota Tacoma pickup is expected to resemble the newly redesigned Tundra and add a turbo-four engine and coil-spring rear suspension.,,,0.55,domestic,https://www.caranddriver.com/toyota/tacoma/specs/2021/toyota_tacoma_toyota-tacoma_2021/415701,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/toyota_tacoma_toyota-tacoma_2021-1605202962578.jpg,27615,Rear Wheel Drive,Regular Unleaded I-4,2.7,164,159,5200,180,3800,Automatic w/OD,6,8.5,20,23,21,21.1,443.1,422,485.3,127.4,212.3,74.4,70.6,,40.6,16 X 7,16 X 7,TRUE,4,,,5600,3915,1685,3500
422542,Toyota,4Runner,2022,Toyota 4Runner,4Runner SR5 2WD (Natl),suv,"The Toyota 4Runner is an true off-road SUV with a roomy cabin and standard driver assists, but it's also very outdated and unrefined.",4,,0,foreign,https://www.caranddriver.com/toyota/4runner/specs/2022/toyota_4runner_toyota-4runner_2022/422542,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/toyota_4runner_toyota-4runner_2022-1637250213251.jpg,38020,Rear Wheel Drive,Regular Unleaded V-6,4,241,270,5600,278,4400,Automatic w/OD,5,10.4,16,19,17,23,391,368,437,109.8,190.2,75.8,71.5,9,37.4,17 X 7,17 X 7,TRUE,5,,89.7,6100,4400,1700,5000
422083,Toyota,Avalon,2022,Toyota Avalon,Avalon Hybrid XLE FWD (Natl),sedan,"As you'd expect from a full-size sedan, the Toyota Avalon provides a palatial back seat and a generously sized trunk, but it also has a few surprises in store.",8.5,Midsize Cars,0.5,domestic,https://www.caranddriver.com/toyota/avalon/specs/2022/toyota_avalon_toyota-avalon_2022/422083,https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/2021-toyota-avalon-limited-awd-157-1615349156.jpg,38275,Front Wheel Drive,Gas/Electric I-4,2.5,152,215,5700,163,3600,CVT w/OD,1,4,43,44,44,13.2,580.8,567.6,580.8,113,195.9,72.8,56.5,5.3,37.7,17 X 7.5,17 X 7.5,TRUE,5,103.8,16.1,,3610,,
422092,Toyota,Camry,2022,Toyota Camry Hybrid,Camry Hybrid LE CVT (Natl),sedan,"The Toyota Camry has standard driver assists galore and multiple fuel-friendly powertrains, plus a reputation for reliability that makes it a compelling family sedan.",8.5,Midsize Cars,0.5,domestic,https://www.caranddriver.com/toyota/camry/specs/2022/toyota_camry_toyota-camry-hybrid_2022/422092,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/toyota_camry_toyota-camry-hybrid_2022-1637603038989.jpg,28405,Front Wheel Drive,Gas/Electric I-4,2.5,152,208,5700,163,5200,CVT w/OD,1,3.4,51,53,52,13.2,686.4,673.2,699.6,111.2,192.1,72.4,56.9,5.7,37.4,16 X 6.5,16 X 6.5,TRUE,5,99.9,15.1,,3480,,
414373,Toyota,Highlander,2021,Toyota Highlander hybrid,Highlander Hybrid LE FWD (Natl),suv,"Three-row SUVs are the modern-day equivalent of the old-school family station wagon, and the 2022 Toyota Highlander dutifully gets the job done.",8,Small SUV 2WD,0.5,domestic,https://www.caranddriver.com/toyota/highlander/specs/2021/toyota_highlander_toyota-highlander-hybrid_2021/414373,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/toyota_highlander_toyota-highlander-hybrid_2021-1603381107928.jpg,39950,Front Wheel Drive,Gas/Electric I-4,2.5,152,243,6000,175,4400,CVT w/OD,1,5,36,35,36,17.1,615.6,615.6,598.5,112.2,194.9,76,68.1,8,37.4,18 X 8,18 X 8,TRUE,8,141.3,84.3,5960,4330,1630,3500
420563,Toyota,Prius,2022,Toyota Prius,Prius L Eco (Natl),hatchback,"Despite boasting strong fuel-economy figures and available all-wheel drive, the Toyota Prius hatchback has fallen behind the competition.",5.5,Midsize Cars,0,foreign,https://www.caranddriver.com/toyota/prius/specs/2022/toyota_prius_toyota-prius_2022/420563,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/toyota_prius_toyota-prius_2022-1625159314080.jpg,25550,Front Wheel Drive,Gas/Electric I-4,1.8,110,121,5200,105,3600,CVT w/OD,1,3.1,58,53,56,11.3,632.8,655.4,598.9,106.3,180,69.3,57.9,,33.5,15 X 6.5,15 X 6.5,TRUE,5,93.1,,,3010,,
414722,Toyota,RAV4,2021,Toyota RAV4,RAV4 LE FWD (Natl),suv,"From spartan to swanky to outdoorsy, the 2022 Toyota RAV4 offers something for almost everyone—and its compact SUV body style offers plenty of flexibility.",8.5,Small SUV 2WD,0.6,domestic,https://www.caranddriver.com/toyota/rav4/specs/2021/toyota_rav4_toyota-rav4_2021/414722,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/toyota_rav4_toyota-rav4_2021-1591629138875.jpg,27565,Front Wheel Drive,Regular Unleaded I-4,2.5,152,203,6600,184,5000,Automatic w/OD,8,5.9,27,35,30,14.5,435,391.5,507.5,105.9,180.9,73,67,8.4,36.1,17 X 7,17 X 7,TRUE,5,98.9,69.8,4610,3370,1240,1500
413865,Toyota,RAV4 Hybrid,2021,RAV4 Prime,RAV4 Prime SE (Natl),suv,"Toyota has applied the lessons learned from its Prius hybrid to the 2022 RAV4 Hybrid and RAV4 Prime PHEV, which compete in the hugely popular compact SUV class.",8.5,Small SUV 4WD,0.6,domestic,https://www.caranddriver.com/toyota/rav4-hybrid/specs/2021/toyota_toyota-rav4-hybrid_rav4-prime_2021/413865,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/toyota_toyota-rav4-hybrid_rav4-prime_2021-1597958864011.jpg,39565,All Wheel Drive,Gas/Electric I-4,2.5,152,302,6000,165,3600,CVT w/OD,1,,,,38,14.5,551,,,105.9,180.9,73,67,8.1,36.1,18 X 7,18 X 7,TRUE,5,101.3,63.2,5530,4235,1295,2500
416536,Toyota,Sienna,2021,Toyota Sienna,Sienna LE FWD 8-Passenger (Natl),van,"The 2022 Toyota Sienna's hunky styling was inspired by SUVs styling and it has a host of desirable features, but its hybrid powertrain makes it slower than other vans.",8,Minivans 2WD,0.45,foreign,https://www.caranddriver.com/toyota/sienna/specs/2021/toyota_sienna_toyota-sienna_2021/416536,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/toyota_sienna_toyota-sienna_2021-1636568908256.jpg,35675,Front Wheel Drive,Gas/Electric I-4,2.5,152,245,6000,176,4400,CVT w/OD,1,4.9,36,36,36,18,648,648,648,120.5,203.7,78.5,68.5,6.3,38.3,17 X 7,17 X 7,TRUE,8,162.5,101,,4610,,
422026,Toyota,Sequoia,2022,Toyota Sequoia,Sequoia SR5 RWD (Natl),suv,"The Toyota Sequoia has a big third row and copious standard driver-assistance tech, but it is otherwise outdated and lacks the refinement of modern rivals.",7,,0.55,domestic,https://www.caranddriver.com/toyota/sequoia/specs/2022/toyota_sequoia_toyota-sequoia_2022/422026,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/toyota_sequoia_toyota-sequoia_2022-1636149087248.jpg,51995,Rear Wheel Drive,Regular Unleaded V-8,5.7,346,381,5600,401,3600,Automatic w/OD,6,11.8,13,17,15,26.4,396,343.2,448.8,122,205.1,79.9,77,9.9,38.1,18 X 8,18 X 8,TRUE,8,,120.1,7100,5730,1370,7400
422318,Toyota,Supra,2022,Toyota Supra,GR Supra 2.0 Auto (Natl),coupe,"Pay no mind to the fact that the 2022 Toyota Supra shares much of its chassis and powertrains with the BMW Z4, as it offers its own distinct personality.",10,Two Seaters,0.05,foreign,https://www.caranddriver.com/toyota/supra/specs/2022/toyota_supra_toyota-supra_2022/422318,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/toyota_supra_toyota-supra_2022-1627492815640.jpg,44215,Rear Wheel Drive,Intercooled Turbo Premium Unleaded I-4,2,122,255,5000,295,1550,Automatic w/OD,8,6.3,25,32,28,13.7,383.6,342.5,438.4,97.2,172.5,73,50.9,4.5,34.1,18 X 9,18 X 10,FALSE,2,50.9,,,3181,,
413892,Toyota,Tundra,2021,Toyota Tundra,Tundra 2WD SR Double Cab 6.5' Bed 5.7L (Natl),pickup,"The next generation of the Toyota Tundra finally arrives with a bolder design, a modernized interior, and a twin-turbo V-6 with a more powerful hybrid option.",8,,0.65,domestic,https://www.caranddriver.com/toyota/tundra/specs/2021/toyota_tundra_toyota-tundra_2021/413892,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/toyota_tundra_toyota-tundra_2021-1605202420292.jpg,35820,Rear Wheel Drive,Regular Unleaded V-8,5.7,346,381,5600,401,3600,Automatic w/OD,6,11.9,13,17,15,26.4,396,343.2,448.8,145.7,228.9,79.9,76,10.4,44,18 X 8,18 X 8,TRUE,6,,,6900,5170,1730,10200
414649,Toyota,C-HR,2021,Toyota C-HR,C-HR LE FWD (Natl),suv,"Its wild styling, coupe-like body, and bright exterior-color choices will earn the 2021 C-HR plenty of admiring looks, but from behind the wheel it's a bore.",5.5,Compact Cars,0,foreign,https://www.caranddriver.com/toyota/c-hr/specs/2021/toyota_c-hr_toyota-c-hr_2021/414649,https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/2021-toyota-c-hr-mmp-1-1597934522.jpeg,22910,Front Wheel Drive,Regular Unleaded I-4,2,121,144,6100,139,3900,CVT w/OD,1,6.1,27,31,29,13.2,382.8,356.4,409.2,103.9,172.6,70.7,61.6,5.9,34.2,17 X 6.5,17 X 6.5,TRUE,5,86,37,4320,3300,1020,
420783,Toyota,Corolla,2022,Toyota Corolla hybrid,Corolla Hybrid LE CVT (Natl),sedan,"The Toyota Corolla sedan and hatchback aren't the most exciting compacts, but they're attractively designed and equipped with a host of desirable features.",8,Compact Cars,0.15,foreign,https://www.caranddriver.com/toyota/corolla/specs/2022/toyota_corolla_toyota-corolla-hybrid_2022/420783,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/toyota_corolla_toyota-corolla-hybrid_2022-1627506675759.jpg,24675,Front Wheel Drive,Gas/Electric I-4,1.8,110,121,5200,105,3600,CVT w/OD,1,3.4,53,52,52,11.4,592.8,604.2,592.8,106.3,182.3,70.1,56.5,5.3,35.6,15 X 6.5,15 X 6.5,TRUE,5,88.6,13.1,,2850,,
414665,Toyota,Land Cruiser,2021,Land Cruiser,Land Cruiser 4WD (Natl),suv,"With an American-size V-8 and copious standard features, the Toyota Land Cruiser flaunts faux luxury and an inflated price but remains a legit off-road SUV.",6.5,,0.05,foreign,https://www.caranddriver.com/toyota/land-cruiser/specs/2021/toyota_land-cruiser_land-cruiser_2021/414665,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/toyota_land-cruiser_land-cruiser_2021-1603989179357.jpg,87030,Four Wheel Drive,Regular Unleaded V-8,5.7,346,381,5600,401,3600,Automatic w/OD,8,12.7,13,17,14,24.6,344.4,319.8,418.2,112.2,194.9,78,74,8.9,38.7,18 X 8,18 X 8,TRUE,8,,81.7,7385,5815,1570,8100
417940,Toyota,Mirai,2021,Toyota Mirai,Mirai XLE Sedan,sedan,"Toyota's redesigned 2021 Mirai takes hydrogen-powered motoring to new luxury-like heights, but it's only available in California.",7.5,Compact Cars,0,foreign,https://www.caranddriver.com/toyota/mirai/specs/2021/toyota_mirai_toyota-mirai_2021/417940,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/toyota_mirai_toyota-mirai_2021-1612826105036.jpg,50525,Rear Wheel Drive,Electric,,,182,,221,,Automatic,1,,76,71,74,37.5,2775,2850,2662.5,114.9,195.8,74.2,57.9,,38.5,19 X 8,19 X 8,TRUE,5,,9.6,,4255,,
420587,Toyota,Prius Prime,2022,Toyota Prius Prime,Prius Prime LE (Natl),,"The Toyota Prius Prime is a plug-in hybrid that's dressed up as a spaceship, but unfortunately the electrified hatchback is more theatrical than special.",5.5,Midsize Cars,0,foreign,https://www.caranddriver.com/toyota/prius-prime/specs/2022/toyota_prius-prime_toyota-prius-prime_2022/420587,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/toyota_prius-prime_toyota-prius-prime_2022-1625160907631.jpg,29245,Front Wheel Drive,Gas/Electric I-4,1.8,110,121,5200,105,,CVT w/OD,1,,,,54,11.4,615.6,,,106.3,182.9,69.3,57.9,,33.4,15 X 6.5,15 X 6.5,TRUE,5,91.5,,,3365,,
414610,Toyota,Venza,2021,Toyota Venza,Venza LE AWD (Natl),suv,Toyota has revived the Venza nameplate for 2021 on a mid-size two-row SUV that offers a hybrid powertrain and a classy cabin.,6,Small SUV 4WD,0,foreign,https://www.caranddriver.com/toyota/venza/specs/2021/toyota_venza_toyota-venza_2021/414610,https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/2021-toyota-venza-limited-130-1595375248.jpg,33885,All Wheel Drive,Gas/Electric I-4,2.5,152,219,5700,163,5200,CVT w/OD,1,4.6,40,37,39,14.5,565.5,580,536.5,105.9,186.6,73,65.9,,,18 X 7,18 X 7,TRUE,5,98.3,55.1,4920,3847,1073,
407184,Toyota,Yaris,2020,Toyota Yaris hatchback,Yaris Hatchback LE Auto (Natl),hatchback,"It's missing key driver-assistance features, but the Yaris shines thanks to keen handling and superb gas mileage.",9.5,Compact Cars,0.05,foreign,https://www.caranddriver.com/toyota/yaris/specs/2020/toyota_yaris_toyota-yaris-3-door_2020/407184,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/toyota_yaris_toyota-yaris-3-door_2020-1636730457564.jpg,18745,Front Wheel Drive,Regular Unleaded I-4,1.5,91,106,6000,103,4000,Automatic w/OD,6,5.1,32,40,35,11.6,406,371.2,464,101.2,161.6,66.7,58.9,,32.2,16 X 5.5,16 X 5.5,TRUE,5,86.7,,,2396,,
401509,Toyota,Prius C,2019,Toyota Prius C,Prius c L (Natl),hatchback,"The 2019 Toyota Prius C is an ultra-affordable hybrid car that is not, as its name would suggest, based on the Toyota Prius but on the smaller Yaris.",2,Compact Cars,0,foreign,https://www.caranddriver.com/toyota/prius-c/specs/2019/toyota_prius-c_toyota-prius-c_2019/401509,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/toyota_prius-c_toyota-prius-c_2019-1549391722186.jpg,22485,Front Wheel Drive,Gas/Electric I-4,1.5,91,99,4800,82,4000,CVT w/OD,1,3.8,48,43,46,9.5,437,456,408.5,100.4,159.8,67.5,58.7,,31.4,15 X 5,15 X 5,TRUE,5,87.4,,,2530,,
385582,Toyota,Prius V,2017,Toyota Prius V,Prius v Two (Natl),hatchback,"Blending the usefulness of a station wagon and the efficiency of a hybrid, the Prius V might be the ultimate utility vehicle.",0,Midsize Station Wagons,0,foreign,https://www.caranddriver.com/toyota/prius-v/specs/2017/toyota_prius-v_toyota-prius-v_2017/385582,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/7695.jpg,27570,Front Wheel Drive,Gas/Electric I-4,1.8,110,134,5200,105,4000,CVT w/OD,1,4.3,43,39,41,11.9,487.9,511.7,464.1,109.4,182.3,69.9,62,5.7,36.1,16 X 6.5,16 X 6.5,TRUE,5,97.2,67.3,,3340,,
400030,Toyota,Corolla iM,2019,Toyota Corolla hatchback,Corolla Hatchback SE Manual (Natl),hatchback,"The Toyota Corolla iM hatchback is better to drive than the Corolla sedan, but it suffers from an equally anemic engine and its back seat is puny by comparison.",6,Compact Cars,0.15,foreign,https://www.caranddriver.com/toyota/corolla-im-2018/specs/2019/toyota_corolla-im_toyota-corolla-hatchback_2019/400030,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/toyota_corolla-im_toyota-corolla-hatchback_2019-1533937380092.jpg,21095,Front Wheel Drive,Regular Unleaded I-4,2,121,168,6600,155,4800,Manual w/OD,6,5.7,28,37,31,13.2,409.2,369.6,488.4,103.9,172,70.5,57.1,5.1,,16 X 7,16 X 7,TRUE,5,84.6,,,3060,,
393452,Toyota,Yaris iA,2018,Toyota Yaris iA,Yaris iA Manual (Natl),sedan,Don't let the badge fool you: Toyota's Yaris iA is actually a Mazda 2 in disguise and handles the corners with aplomb.,10,Subcompact Cars,0.05,foreign,https://www.caranddriver.com/toyota/yaris-ia/specs/2018/toyota_yaris-ia_toyota-yaris-ia_2018/393452,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/8437.jpg,16880,Front Wheel Drive,Regular Unleaded I-4,1.5,91,106,6000,103,4000,Manual w/OD,6,5.2,30,39,34,11.6,394.4,348,452.4,101.2,171.7,66.7,58.5,,32.2,16 X 5.5,16 X 5.5,TRUE,5,85.9,13.5,,2385,,
351327,Toyota,Matrix,2013,Toyota Matrix,Matrix 5dr Wgn Man L FWD (Natl),hatchback,"The second-generation Matrix is larger and more stylish than its predecessor, and all-wheel drive remains an option.",6,Small Station Wagon,0.282608696,foreign,https://www.caranddriver.com/toyota/matrix/specs/2013/toyota_matrix_toyota-matrix_2013/351327,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/5272.jpg,20085,Front Wheel Drive,Gas I4,1.8,110,132,6000,128,4400,Manual,5,7.6,26,32,29,13.2,382.8,343.2,422.4,102.4,171.9,69.5,61,5.8,36,16 x 6.5,16 x 6.5,TRUE,5,94.2,49.4,,2844,,
290246,Toyota,Camry Solara,2008,Toyota Camry Solara coupe,Camry Solara 2dr Cpe I4 Man SE (Natl),coupe,The Solara coupe is supposedly the sporty version of the Camry but has always ended up as merely a slightly more stylish variant.,5,Compact,0.5,domestic,https://www.caranddriver.com/toyota/camry-solara/specs/2008/toyota_camry-solara_toyota-camry-solara-coupe_2008/290246,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/1918.jpg,20930,Front Wheel Drive,Gas I4,2.4,146,155,6000,158,4000,Manual,5,,,22,,18.5,,,407,107.1,192.5,71.5,56.1,5.5,37.4,16 x 6.5,16 x 6.5,TRUE,5,92.1,13.8,,3185,,
425649,Volkswagen,Arteon,2022,Volkswagen Arteon,Arteon SEL R-Line 4MOTION,sedan,"The Volkswagen Arteon is undeniably beautiful, and its hatchback body is uniquely practical, but its benign driving demeanor and bland cabin are question marks.",8,Large Cars,0.01,foreign,https://www.caranddriver.com/volkswagen/arteon/specs/2022/volkswagen_arteon_volkswagen-arteon_2022/425649,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/volkswagen_arteon_volkswagen-arteon_2022-1638493046776.jpg,45810,All Wheel Drive,Intercooled Turbo Premium Unleaded I-4,2,121,300,5350,295,2000,Auto-Shift Manual w/OD,7,,,,,17.4,,,,111.9,191.5,73.7,56.8,,39,19 X 8,19 X 8,TRUE,5,96.5,,,3935,,
423931,Volkswagen,Atlas,2022,Volkswagen Atlas,Atlas 2.0T SE FWD,suv,"The three-row Volkswagen Atlas isn't flashy or fun to drive, but its abundance of interior space and above-average value help it compete with other mid-size SUVs.",7,Small SUV 2WD,0.4525,foreign,https://www.caranddriver.com/volkswagen/atlas/specs/2022/volkswagen_atlas_volkswagen-atlas_2022/423931,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/volkswagen_atlas_volkswagen-atlas_2022-1636998285434.jpg,34670,Front Wheel Drive,Intercooled Turbo Premium Unleaded I-4,2,121,235,5400,258,1600,Automatic w/OD,8,7.7,21,25,23,18.6,427.8,390.6,465,117.3,200.7,78.3,70.1,,40.5,18 X 8,18 X 8,TRUE,7,154,96.8,5622,4262,1360,2000
