Trim_ID,Make,Model,Year,Style,Trim,Body_style,EPA_class,Pct_domestic_content,Origin,URL,Image,Price,Drivetrain,Engine,Engine_size_liters,Engine_size_inches,Max_horsepower,RPM_max_hp,Max_torque,RPM_max_torque,Transmission_type,Transmission_gears,CO2_emmissions,MPG_city,MPG_highway,MPG_combined,Fuel_capacity_gallons,Range_combined,Range_city,Range_highway,Wheelbase_inches,Length_inches,Width_inches,Height_inches,Ground_clearance_inches,Turning_diameter_ft,Front_wheel_size_inches,Rear_wheel_size_inches,Same_size_wheels,Seating_capacity,Cabin_volume_cubic_ft,Cargo_space_cubic_ft,GVWR_pounds,Curb_weight_pounds,Payload_capacity_pounds,Towing_capacity_pounds
420676,Cadillac,XT4,2022,Cadillac XT4,XT4 AWD 4dr Premium Luxury,suv,Small Sport Utility Vehicle,0.46,foreign,https://www.caranddriver.com/cadillac/xt4/specs/2022/cadillac_xt4_cadillac-xt4_2022/420676,,43290.0,All Wheel Drive,Turbocharged Gas I4,2.0,NA,235.0,5000.0,258.0,15004000.0,Automatic,9,7.3,22.0,29.0,24.0,16.3,391.20000000000005,358.6,472.70000000000005,109.4,181.1,76.7,64.1,6.7,38.0,18 x -TBD-,18 x -TBD-,True,5,100.6,48.9,NA,3876.0,NA,3500.0
420675,Cadillac,XT4,2022,Cadillac XT4,XT4 AWD 4dr Luxury,suv,Small Sport Utility Vehicle,0.46,foreign,https://www.caranddriver.com/cadillac/xt4/specs/2022/cadillac_xt4_cadillac-xt4_2022/420675,,39490.0,All Wheel Drive,Turbocharged Gas I4,2.0,NA,235.0,5000.0,258.0,15004000.0,Automatic,9,7.3,22.0,29.0,24.0,16.3,391.20000000000005,358.6,472.70000000000005,109.4,181.1,76.7,63.21,6.7,38.0,18 x -TBD-,18 x -TBD-,True,5,100.6,48.9,NA,3847.0,NA,3500.0
420951,Cadillac,XT5,2022,Cadillac XT5,XT5 AWD 4dr Sport,suv,Sport Utility Vehicles,0.49,foreign,https://www.caranddriver.com/cadillac/xt5/specs/2022/cadillac_xt5_cadillac-xt5_2022/420951,,57015.0,All Wheel Drive,Gas V6,3.6,222.0,310.0,6600.0,271.0,5000.0,Automatic,9,8.4,18.0,26.0,21.0,22.0,462.0,396.0,572.0,112.5,189.6,74.9,66.1,7.8,NA,20 x -TBD-,20 x -TBD-,True,5,104.5,63.0,NA,4338.0,NA,1000.0
420947,Cadillac,XT5,2022,Cadillac XT5,XT5 FWD 4dr Luxury,suv,Sport Utility Vehicles,0.49,foreign,https://www.caranddriver.com/cadillac/xt5/specs/2022/cadillac_xt5_cadillac-xt5_2022/420947,,45190.0,Front Wheel Drive,Turbocharged Gas I4,2.0,NA,235.0,5000.0,258.0,15004000.0,Automatic,9,7.3,22.0,29.0,24.0,19.0,456.0,418.0,551.0,112.5,189.6,74.9,66.1,7.8,NA,18 x -TBD-,18 x -TBD-,True,5,104.5,63.0,NA,3915.0,NA,1000.0
420948,Cadillac,XT5,2022,Cadillac XT5,XT5 FWD 4dr Premium Luxury,suv,Sport Utility Vehicles,0.49,foreign,https://www.caranddriver.com/cadillac/xt5/specs/2022/cadillac_xt5_cadillac-xt5_2022/420948,,49915.0,Front Wheel Drive,Turbocharged Gas I4,2.0,NA,235.0,5000.0,258.0,15004000.0,Automatic,9,7.3,22.0,29.0,24.0,19.0,456.0,418.0,551.0,112.5,189.6,74.9,66.1,7.8,NA,18 x -TBD-,18 x -TBD-,True,5,104.5,63.0,NA,3997.0,NA,1000.0
420950,Cadillac,XT5,2022,Cadillac XT5,XT5 AWD 4dr Premium Luxury,suv,Sport Utility Vehicles,0.49,foreign,https://www.caranddriver.com/cadillac/xt5/specs/2022/cadillac_xt5_cadillac-xt5_2022/420950,,51915.0,All Wheel Drive,Turbocharged Gas I4,2.0,NA,235.0,5000.0,258.0,15004000.0,Automatic,9,7.7,21.0,27.0,23.0,22.0,506.0,462.0,594.0,112.5,189.6,74.9,66.1,7.8,NA,18 x -TBD-,18 x -TBD-,True,5,104.5,63.0,NA,4206.0,NA,1000.0
420949,Cadillac,XT5,2022,Cadillac XT5,XT5 AWD 4dr Luxury,suv,Sport Utility Vehicles,0.49,foreign,https://www.caranddriver.com/cadillac/xt5/specs/2022/cadillac_xt5_cadillac-xt5_2022/420949,,47190.0,All Wheel Drive,Turbocharged Gas I4,2.0,NA,235.0,5000.0,258.0,15004000.0,Automatic,9,7.7,21.0,27.0,23.0,22.0,506.0,462.0,594.0,112.5,189.6,74.9,66.1,7.8,NA,18 x -TBD-,18 x -TBD-,True,5,104.5,63.0,NA,4127.0,NA,1000.0
420870,Cadillac,XT6,2022,Cadillac XT6,XT6 FWD 4dr Premium Luxury,suv,Sport Utility Vehicles,0.49,foreign,https://www.caranddriver.com/cadillac/xt6/specs/2022/cadillac_xt6_cadillac-xt6_2022/420870,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/cadillac_xt6_cadillac-xt6_2022-1624383958882.jpg,54115.0,Front Wheel Drive,Gas V6,3.6,222.0,310.0,6600.0,271.0,5000.0,Automatic,9,8.4,19.0,26.0,21.0,19.0,399.0,361.0,494.0,112.7,198.5,77.3,69.9,6.65,38.7,20 x -TBD-,20 x -TBD-,True,7,149.9,78.7,NA,4441.0,NA,4000.0
420873,Cadillac,XT6,2022,Cadillac XT6,XT6 AWD 4dr Sport,suv,Sport Utility Vehicles,0.49,foreign,https://www.caranddriver.com/cadillac/xt6/specs/2022/cadillac_xt6_cadillac-xt6_2022/420873,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/cadillac_xt6_cadillac-xt6_2022-1624383958882.jpg,59415.0,All Wheel Drive,Gas V6,3.6,222.0,310.0,6600.0,271.0,5000.0,Automatic,9,8.4,18.0,25.0,21.0,22.0,462.0,396.0,550.0,112.7,198.5,77.3,69.9,6.65,38.7,20 x -TBD-,20 x -TBD-,True,7,149.9,78.7,NA,4690.0,NA,4000.0
420869,Cadillac,XT6,2022,Cadillac XT6,XT6 FWD 4dr Luxury,suv,Sport Utility Vehicles,0.49,foreign,https://www.caranddriver.com/cadillac/xt6/specs/2022/cadillac_xt6_cadillac-xt6_2022/420869,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/cadillac_xt6_cadillac-xt6_2022-1624383958882.jpg,49790.0,Front Wheel Drive,Gas I4,2.0,121.0,235.0,5000.0,258.0,15004000.0,Automatic,9,7.7,21.0,27.0,23.0,19.0,437.0,399.0,513.0,112.7,198.5,77.3,69.9,6.65,38.7,18 x -TBD-,18 x -TBD-,True,7,149.9,78.7,NA,4362.0,NA,1000.0
420872,Cadillac,XT6,2022,Cadillac XT6,XT6 AWD 4dr Premium Luxury,suv,Sport Utility Vehicles,0.49,foreign,https://www.caranddriver.com/cadillac/xt6/specs/2022/cadillac_xt6_cadillac-xt6_2022/420872,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/cadillac_xt6_cadillac-xt6_2022-1624383958882.jpg,56115.0,All Wheel Drive,Gas V6,3.6,222.0,310.0,6600.0,271.0,5000.0,Automatic,9,8.4,18.0,25.0,21.0,22.0,462.0,396.0,550.0,112.7,198.5,77.3,69.9,6.65,38.7,20 x -TBD-,20 x -TBD-,True,7,149.9,78.7,NA,4644.0,NA,4000.0
420871,Cadillac,XT6,2022,Cadillac XT6,XT6 AWD 4dr Luxury,suv,Sport Utility Vehicles,0.49,foreign,https://www.caranddriver.com/cadillac/xt6/specs/2022/cadillac_xt6_cadillac-xt6_2022/420871,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/cadillac_xt6_cadillac-xt6_2022-1624383958882.jpg,51790.0,All Wheel Drive,Gas I4,2.0,121.0,235.0,5000.0,258.0,15004000.0,Automatic,9,7.7,21.0,26.0,23.0,22.0,506.0,462.0,572.0,112.7,198.5,77.3,69.9,6.65,38.7,18 x -TBD-,18 x -TBD-,True,7,149.9,78.7,NA,4565.0,NA,1000.0
407256,Cadillac,CT6,2020,Cadillac CT6,CT6 4dr Sdn 3.6L Luxury,sedan,Large Cars,0.48,foreign,https://www.caranddriver.com/cadillac/ct6/specs/2020/cadillac_ct6_cadillac-ct6_2020/407256,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/cadillac_ct6_cadillac-ct6_2020-1564587558670.jpg,59990.0,All Wheel Drive,Gas V6,3.6,NA,335.0,6800.0,284.0,5300.0,Automatic,10,8.4,18.0,27.0,21.0,19.5,409.5,351.0,526.5,122.4,205.8,74.0,58.0,NA,NA,19 x -TBD-,19 x -TBD-,True,5,110.0,15.8,NA,5070.0,NA,NA
407257,Cadillac,CT6,2020,Cadillac CT6,CT6 4dr Sdn 3.6L Premium Luxury,sedan,Large Cars,0.48,foreign,https://www.caranddriver.com/cadillac/ct6/specs/2020/cadillac_ct6_cadillac-ct6_2020/407257,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/cadillac_ct6_cadillac-ct6_2020-1564587558670.jpg,75490.0,All Wheel Drive,Gas V6,3.6,NA,335.0,6800.0,284.0,5300.0,Automatic,10,8.4,18.0,27.0,21.0,19.5,409.5,351.0,526.5,122.4,205.8,74.0,58.0,NA,NA,20 x -TBD-,20 x -TBD-,True,5,110.0,15.8,NA,5209.0,NA,NA
407258,Cadillac,CT6,2020,Cadillac CT6,CT6 4dr Sdn 4.2L Turbo Platinum,sedan,Large Cars,0.48,foreign,https://www.caranddriver.com/cadillac/ct6/specs/2020/cadillac_ct6_cadillac-ct6_2020/407258,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/cadillac_ct6_cadillac-ct6_2020-1564587558670.jpg,98790.0,All Wheel Drive,Turbocharged Gas V8,4.2,NA,500.0,5000.0,574.0,3400.0,Automatic,10,10.5,14.0,25.0,17.0,19.5,331.5,273.0,487.5,122.4,205.8,74.0,58.0,NA,NA,20 x -TBD-,20 x -TBD-,True,5,110.0,15.8,NA,5617.0,NA,NA
406944,Cadillac,CT6,2020,Cadillac CT6,V-Series CT6-V,sedan,Large Cars,0.48,foreign,https://www.caranddriver.com/cadillac/ct6/specs/2020/cadillac_ct6_cadillac-ct6_2020/406944,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/cadillac_ct6_cadillac-ct6_2020-1564587558670.jpg,97190.0,All Wheel Drive,Turbocharged Gas V8,4.2,NA,550.0,5000.0,640.0,3400.0,Automatic,10,10.5,14.0,25.0,17.0,19.2,326.4,268.8,480.0,122.4,205.8,74.0,58.0,NA,NA,20 x -TBD-,20 x -TBD-,True,5,110.0,15.8,NA,4480.0,NA,NA
400453,Cadillac,ATS,2019,Cadillac ATS coupe,ATS Coupe 3.6L V6 AWD Premium Luxury,coupe,Compact,0.48,foreign,https://www.caranddriver.com/cadillac/ats/specs/2019/cadillac_ats_cadillac-ats-coupe_2019/400453,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/cadillac_ats_cadillac-ats-coupe_2019-1581448481316.jpg,51390.0,All Wheel Drive,Gas V6,3.6,222.0,335.0,6800.0,285.0,5300.0,Automatic,8,8.4,18.0,26.0,21.0,16.0,336.0,288.0,416.0,109.3,183.6,72.5,54.8,NA,38.0,18 x 8.0,18 x 8.0,True,4,91.0,10.4,NA,3530.0,NA,NA
400452,Cadillac,ATS,2019,Cadillac ATS coupe,ATS Coupe 2.0L I4 AWD Luxury,coupe,Compact,0.48,foreign,https://www.caranddriver.com/cadillac/ats/specs/2019/cadillac_ats_cadillac-ats-coupe_2019/400452,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/cadillac_ats_cadillac-ats-coupe_2019-1581448481316.jpg,45790.0,All Wheel Drive,Turbocharged Gas I4,2.0,122.0,272.0,5500.0,295.0,3000.0,Automatic,8,7.4,21.0,29.0,24.0,16.0,384.0,336.0,464.0,109.3,183.6,72.5,54.8,NA,38.0,18 x 8.0,18 x 8.0,True,4,91.0,10.4,NA,3418.0,NA,NA
400451,Cadillac,ATS,2019,Cadillac ATS coupe,ATS Coupe 2.0L I4 AWD,coupe,Compact,0.48,foreign,https://www.caranddriver.com/cadillac/ats/specs/2019/cadillac_ats_cadillac-ats-coupe_2019/400451,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/cadillac_ats_cadillac-ats-coupe_2019-1581448481316.jpg,42390.0,All Wheel Drive,Turbocharged Gas I4,2.0,122.0,272.0,5500.0,295.0,3000.0,Automatic,8,7.4,21.0,29.0,24.0,16.0,384.0,336.0,464.0,109.3,183.6,72.5,54.8,NA,38.0,18 x 8.0,18 x 8.0,True,4,91.0,10.4,NA,3418.0,NA,NA
400450,Cadillac,ATS,2019,Cadillac ATS coupe,ATS Coupe 3.6L V6 RWD Premium Performance,coupe,Compact,0.48,foreign,https://www.caranddriver.com/cadillac/ats/specs/2019/cadillac_ats_cadillac-ats-coupe_2019/400450,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/cadillac_ats_cadillac-ats-coupe_2019-1581448481316.jpg,51890.0,Rear Wheel Drive,Gas V6,3.6,222.0,335.0,6800.0,285.0,5300.0,Automatic,8,7.6,19.0,29.0,23.0,16.0,368.0,304.0,464.0,109.3,183.6,72.5,54.8,NA,36.0,18 x 8.0,18 x 8.0,True,4,91.0,10.4,NA,3530.0,NA,NA
400449,Cadillac,ATS,2019,Cadillac ATS coupe,ATS Coupe 3.6L V6 RWD Premium Luxury,coupe,Compact,0.48,foreign,https://www.caranddriver.com/cadillac/ats/specs/2019/cadillac_ats_cadillac-ats-coupe_2019/400449,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/cadillac_ats_cadillac-ats-coupe_2019-1581448481316.jpg,49390.0,Rear Wheel Drive,Gas V6,3.6,222.0,335.0,6800.0,285.0,5300.0,Automatic,8,7.6,19.0,29.0,23.0,16.0,368.0,304.0,464.0,109.3,183.6,72.5,54.8,NA,36.4,18 x 8.0,18 x 8.0,True,4,91.0,10.4,NA,3530.0,NA,NA
400448,Cadillac,ATS,2019,Cadillac ATS coupe,ATS Coupe 2.0L I4 RWD Luxury,coupe,Compact,0.48,foreign,https://www.caranddriver.com/cadillac/ats/specs/2019/cadillac_ats_cadillac-ats-coupe_2019/400448,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/cadillac_ats_cadillac-ats-coupe_2019-1581448481316.jpg,43790.0,Rear Wheel Drive,Turbocharged Gas I4,2.0,122.0,272.0,5500.0,295.0,3000.0,Automatic,8,7.0,22.0,30.0,25.0,16.0,400.0,352.0,480.0,109.3,183.6,72.5,54.8,NA,36.4,18 x 8.0,18 x 8.0,True,4,91.0,10.4,NA,3418.0,NA,NA
400447,Cadillac,ATS,2019,Cadillac ATS coupe,ATS Coupe 2.0L I4 RWD,coupe,Compact,0.48,foreign,https://www.caranddriver.com/cadillac/ats/specs/2019/cadillac_ats_cadillac-ats-coupe_2019/400447,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/cadillac_ats_cadillac-ats-coupe_2019-1581448481316.jpg,39990.0,Rear Wheel Drive,Turbocharged Gas I4,2.0,122.0,272.0,5500.0,295.0,3000.0,Automatic,8,7.0,22.0,30.0,25.0,16.0,400.0,352.0,480.0,109.3,183.6,72.5,54.8,NA,36.4,18 x 8.0,18 x 8.0,True,4,91.0,10.4,NA,3418.0,NA,NA
399937,Cadillac,ATS-V,2019,Cadillac ATS-V coupe,V-Series ATS-V Coupe,coupe,Compact,0.48,foreign,https://www.caranddriver.com/cadillac/ats-v/specs/2019/cadillac_ats-v_cadillac-ats-v-coupe_2019/399937,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/cadillac_ats-v_cadillac-ats-v-coupe_2019-1581448789041.jpg,68790.0,Rear Wheel Drive,Turbocharged Gas V6,3.6,217.0,464.0,5850.0,445.0,3500.0,Manual,6,9.3,16.0,23.0,19.0,16.0,304.0,256.0,368.0,109.3,184.7,72.5,54.5,NA,38.38,18 x 9.0,18 x 9.5,False,4,83.9,10.4,NA,3803.0,NA,NA
399996,Cadillac,CTS,2019,Cadillac CTS,CTS Sedan 3.6L V6 AWD Premium Luxury,sedan,Mid-Size,0.48,foreign,https://www.caranddriver.com/cadillac/cts/specs/2019/cadillac_cts_cadillac-cts_2019/399996,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/cadillac_cts_cadillac-cts_2019-1547758345197.jpg,63190.0,All Wheel Drive,Gas/Ethanol V6,3.6,222.0,335.0,6800.0,285.0,5300.0,Automatic,8,8.4,18.0,26.0,21.0,19.0,399.0,342.0,494.0,114.6,195.5,72.2,57.2,NA,37.1,18 x 8.5,18 x 8.5,True,5,97.0,13.7,NA,4016.0,NA,NA
399995,Cadillac,CTS,2019,Cadillac CTS,CTS Sedan 3.6L V6 AWD Luxury,sedan,Mid-Size,0.48,foreign,https://www.caranddriver.com/cadillac/cts/specs/2019/cadillac_cts_cadillac-cts_2019/399995,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/cadillac_cts_cadillac-cts_2019-1547758345197.jpg,57690.0,All Wheel Drive,Gas/Ethanol V6,3.6,222.0,335.0,6800.0,285.0,5300.0,Automatic,8,8.4,18.0,26.0,21.0,19.0,399.0,342.0,494.0,114.6,195.5,72.2,57.2,NA,37.1,17 x 8.5,17 x 8.5,True,5,97.0,13.7,NA,3924.0,NA,NA
399994,Cadillac,CTS,2019,Cadillac CTS,CTS Sedan 2.0L Turbo I4 AWD Luxury,sedan,Mid-Size,0.48,foreign,https://www.caranddriver.com/cadillac/cts/specs/2019/cadillac_cts_cadillac-cts_2019/399994,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/cadillac_cts_cadillac-cts_2019-1547758345197.jpg,55690.0,All Wheel Drive,Turbocharged Gas I4,2.0,122.0,265.0,5600.0,295.0,30004500.0,Automatic,8,7.4,21.0,29.0,24.0,19.0,456.0,399.0,551.0,114.6,195.5,72.2,57.2,NA,37.1,17 x 8.5,17 x 8.5,True,5,97.0,13.7,NA,3878.0,NA,NA
399993,Cadillac,CTS,2019,Cadillac CTS,CTS Sedan 2.0L Turbo I4 AWD,sedan,Mid-Size,0.48,foreign,https://www.caranddriver.com/cadillac/cts/specs/2019/cadillac_cts_cadillac-cts_2019/399993,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/cadillac_cts_cadillac-cts_2019-1547758345197.jpg,49990.0,All Wheel Drive,Turbocharged Gas I4,2.0,122.0,265.0,5600.0,295.0,30004500.0,Automatic,8,7.4,21.0,29.0,24.0,19.0,456.0,399.0,551.0,114.6,195.5,72.2,57.2,NA,37.1,17 x 8.5,17 x 8.5,True,5,97.0,13.7,NA,3814.0,NA,NA
399992,Cadillac,CTS,2019,Cadillac CTS,CTS Sedan 3.6L Twin Turbo V6 RWD V-Sport Premium Luxury,sedan,Mid-Size,0.48,foreign,https://www.caranddriver.com/cadillac/cts/specs/2019/cadillac_cts_cadillac-cts_2019/399992,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/cadillac_cts_cadillac-cts_2019-1547758345197.jpg,72790.0,Rear Wheel Drive,Turbocharged Gas V6,3.6,217.0,420.0,5750.0,430.0,35004500.0,Automatic,8,9.2,16.0,24.0,19.0,19.0,361.0,304.0,456.0,114.6,195.5,72.2,57.2,NA,36.7,18 x 8.5,18 x 8.5,True,5,97.0,13.7,NA,3992.0,NA,NA
399991,Cadillac,CTS,2019,Cadillac CTS,CTS Sedan 3.6L Twin Turbo V6 RWD V-Sport,sedan,Mid-Size,0.48,foreign,https://www.caranddriver.com/cadillac/cts/specs/2019/cadillac_cts_cadillac-cts_2019/399991,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/cadillac_cts_cadillac-cts_2019-1547758345197.jpg,62690.0,Rear Wheel Drive,Turbocharged Gas V6,3.6,217.0,420.0,5750.0,430.0,35004500.0,Automatic,8,9.2,16.0,24.0,19.0,19.0,361.0,304.0,456.0,114.6,195.5,72.2,57.2,NA,36.7,18 x 8.5,18 x 8.5,True,5,97.0,13.7,NA,3992.0,NA,NA
399990,Cadillac,CTS,2019,Cadillac CTS,CTS Sedan 3.6L V6 RWD Premium Luxury,sedan,Mid-Size,0.48,foreign,https://www.caranddriver.com/cadillac/cts/specs/2019/cadillac_cts_cadillac-cts_2019/399990,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/cadillac_cts_cadillac-cts_2019-1547758345197.jpg,61190.0,Rear Wheel Drive,Gas/Ethanol V6,3.6,222.0,335.0,6800.0,285.0,5300.0,Automatic,8,7.6,19.0,29.0,23.0,19.0,437.0,361.0,551.0,114.6,195.5,72.2,57.2,NA,37.1,18 x 8.5,18 x 8.5,True,5,97.0,13.7,NA,3860.0,NA,NA
399989,Cadillac,CTS,2019,Cadillac CTS,CTS Sedan 3.6L V6 RWD Luxury,sedan,Mid-Size,0.48,foreign,https://www.caranddriver.com/cadillac/cts/specs/2019/cadillac_cts_cadillac-cts_2019/399989,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/cadillac_cts_cadillac-cts_2019-1547758345197.jpg,55690.0,Rear Wheel Drive,Gas/Ethanol V6,3.6,222.0,335.0,6800.0,285.0,5300.0,Automatic,8,7.6,19.0,29.0,23.0,19.0,437.0,361.0,551.0,114.6,195.5,72.2,57.2,NA,37.1,17 x 8.5,17 x 8.5,True,5,97.0,13.7,NA,3757.0,NA,NA
399988,Cadillac,CTS,2019,Cadillac CTS,CTS Sedan 2.0L Turbo I4 RWD Luxury,sedan,Mid-Size,0.48,foreign,https://www.caranddriver.com/cadillac/cts/specs/2019/cadillac_cts_cadillac-cts_2019/399988,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/cadillac_cts_cadillac-cts_2019-1547758345197.jpg,53690.0,Rear Wheel Drive,Turbocharged Gas I4,2.0,122.0,265.0,5600.0,295.0,30004500.0,Automatic,8,7.0,22.0,30.0,25.0,19.0,475.0,418.0,570.0,114.6,195.5,72.2,57.2,NA,37.1,17 x 8.5,17 x 8.5,True,5,97.0,13.7,NA,3714.0,NA,NA
399987,Cadillac,CTS,2019,Cadillac CTS,CTS Sedan 2.0L Turbo I4 RWD,sedan,Mid-Size,0.48,foreign,https://www.caranddriver.com/cadillac/cts/specs/2019/cadillac_cts_cadillac-cts_2019/399987,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/cadillac_cts_cadillac-cts_2019-1547758345197.jpg,47990.0,Rear Wheel Drive,Turbocharged Gas I4,2.0,122.0,265.0,5600.0,295.0,30004500.0,Automatic,8,7.0,22.0,30.0,25.0,19.0,475.0,418.0,570.0,114.6,195.5,72.2,57.2,NA,37.1,17 x 8.5,17 x 8.5,True,5,97.0,13.7,NA,3652.0,NA,NA
399914,Cadillac,CTS-V,2019,Cadillac CTS-V,V-Series CTS-V,sedan,Mid-Size,0.48,foreign,https://www.caranddriver.com/cadillac/cts-v/specs/2019/cadillac_cts-v_cadillac-cts-v_2019/399914,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/cadillac_cts-v_cadillac-cts-v_2019-1547427250395.jpg,89290.0,Rear Wheel Drive,Supercharged Gas V8,6.2,376.0,640.0,6400.0,630.0,3600.0,Automatic w/Manual Shift,8,11.0,14.0,21.0,16.0,19.0,304.0,266.0,399.0,114.6,197.6,72.2,57.2,NA,40.3,19 x 9.5,19 x 10,False,5,97.0,13.7,NA,4141.0,NA,NA
399004,Cadillac,XTS,2019,Cadillac XTS,XTS 3.6L V6 Turbo Vsport AWD Platinum,sedan,Large Cars,0.48,foreign,https://www.caranddriver.com/cadillac/xts/specs/2019/cadillac_xts_cadillac-xts_2019/399004,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/cadillac_xts_cadillac-xts_2019-1550600827385.jpg,73990.0,All Wheel Drive,Turbocharged Gas V6,3.6,217.0,410.0,6000.0,369.0,1900.0,Automatic w/Manual Shift,6,9.8,16.0,23.0,18.0,20.0,360.0,320.0,460.0,111.7,200.9,72.9,59.4,NA,38.7,20 x 8.5,20 x 8.5,True,5,104.2,18.0,NA,4200.0,NA,NA
399003,Cadillac,XTS,2019,Cadillac XTS,XTS 3.6L V6 AWD Platinum,sedan,Large Cars,0.48,foreign,https://www.caranddriver.com/cadillac/xts/specs/2019/cadillac_xts_cadillac-xts_2019/399003,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/cadillac_xts_cadillac-xts_2019-1550600827385.jpg,69390.0,All Wheel Drive,Gas V6,3.6,217.0,304.0,6800.0,264.0,5300.0,Automatic w/Manual Shift,6,8.8,17.0,26.0,20.0,20.0,400.0,340.0,520.0,111.7,200.9,72.9,59.4,NA,38.7,20 x 8.5,20 x 8.5,True,5,104.2,18.0,NA,4200.0,NA,NA
399002,Cadillac,XTS,2019,Cadillac XTS,XTS 3.6L V6 AWD Premium Luxury,sedan,Large Cars,0.48,foreign,https://www.caranddriver.com/cadillac/xts/specs/2019/cadillac_xts_cadillac-xts_2019/399002,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/cadillac_xts_cadillac-xts_2019-1550600827385.jpg,60490.0,All Wheel Drive,Gas V6,3.6,217.0,304.0,6800.0,264.0,5300.0,Automatic w/Manual Shift,6,8.8,17.0,26.0,20.0,20.0,400.0,340.0,520.0,111.7,200.9,72.9,59.4,NA,38.7,20 x 8.5,20 x 8.5,True,5,104.2,18.0,NA,4200.0,NA,NA
399001,Cadillac,XTS,2019,Cadillac XTS,XTS 3.6L V6 AWD Luxury,sedan,Large Cars,0.48,foreign,https://www.caranddriver.com/cadillac/xts/specs/2019/cadillac_xts_cadillac-xts_2019/399001,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/cadillac_xts_cadillac-xts_2019-1550600827385.jpg,53890.0,All Wheel Drive,Gas V6,3.6,217.0,304.0,6800.0,264.0,5300.0,Automatic w/Manual Shift,6,8.8,17.0,26.0,20.0,20.0,400.0,340.0,520.0,111.7,200.9,72.9,59.4,NA,38.7,19 x 8.5,19 x 8.5,True,5,104.2,18.0,NA,4200.0,NA,NA
399000,Cadillac,XTS,2019,Cadillac XTS,XTS 3.6L V6 FWD Platinum,sedan,Large Cars,0.48,foreign,https://www.caranddriver.com/cadillac/xts/specs/2019/cadillac_xts_cadillac-xts_2019/399000,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/cadillac_xts_cadillac-xts_2019-1550600827385.jpg,67190.0,Front Wheel Drive,Gas V6,3.6,217.0,304.0,6800.0,264.0,5300.0,Automatic w/Manual Shift,6,8.0,19.0,28.0,22.0,19.0,418.0,361.0,532.0,111.7,200.9,72.9,59.4,NA,38.7,20 x 8.5,20 x 8.5,True,5,104.2,18.0,NA,4021.0,NA,NA
